Link,Title,Description,Content,Category,Author,Publish Date,Start
https://tuoitre.vn/video-bao-milton-gay-song-cao-hon-8-5m-20241010105239024.htm,"Video bão Milton gây sóng cao hơn 8,5m","Video do Cơ quan Quản lý Khí quyển và Đại dương quốc gia Mỹ (NOAA) ghi lại cho thấy bão Milton gây những đợt sóng cao hơn 8,5m tại vịnh Mexico khi tiến về phía bang Florida hôm 9-10 (giờ địa phương).",MINH ANH,Thế giới,"M.ANH
và 1 tác giả khác",10/10/2024 11:18 GMT+7,64
https://tuoitre.vn/ba-harris-gay-quy-1-ti-usd-trong-chua-day-3-thang-nhieu-hon-cua-ong-trump-trong-ca-nam-20241010090730801.htm,"Bà Harris gây quỹ 1 tỉ USD trong chưa đầy 3 tháng, nhiều hơn của ông Trump trong cả năm","Chiến dịch tranh cử của bà Harris gây quỹ hơn 1 tỉ USD chỉ trong ba tháng, bỏ xa những nỗ lực gây quỹ của ông Trump trong cả năm.",NGỌC ĐỨC,Thế giới,NGỌC ĐỨC,10/10/2024 09:52 GMT+7,34
https://tuoitre.vn/ngam-nhung-tac-pham-doat-giai-nhiep-anh-dong-vat-hoang-da-2024-2024101009092555.htm,Ngắm những tác phẩm đoạt giải Nhiếp ảnh động vật hoang dã 2024,"Ban tổ chức giải Nhiếp ảnh động vật hoang dã 2024 vừa chọn ra 18 bức ảnh chiến thắng, trong đó tác phẩm The Swarm of Life đoạt giải cao nhất.",KHÁNH QUỲNH,Khoa học,KHÁNH QUỲNH,10/10/2024 09:51 GMT+7,9
https://tuoitre.vn/nobel-hoa-hoc-2024-hien-thuc-hoa-giac-mo-50-nam-20241010075313707.htm,Nobel Hóa học 2024: Hiện thực hóa giấc mơ 50 năm,AlphaFold đã hiện thực hóa 'giấc mơ 50 năm' của ngành sinh hóa khi trở thành một phiên bản Google của cấu trúc protein.,"CAO BẢO ANH  (ĐH HARVARD, MỸ)",Khoa học,"CAO BẢO ANH  (ĐH HARVARD, MỸ)",10/10/2024 09:22 GMT+7,55
https://tuoitre.vn/asean-tu-cuong-truoc-co-hoi-va-thach-thuc-2024101007481686.htm,ASEAN tự cường trước cơ hội và thách thức,"Trong cuộc họp cấp cao tại Lào, các nhà lãnh đạo ASEAN đánh giá những chuyển động sâu rộng trong môi trường an ninh quốc tế và khu vực đặt ra cho ASEAN nhiều cơ hội và thách thức đan xen.",QUỲNH TRUNG,Thế giới,QUỲNH TRUNG,10/10/2024 09:06 GMT+7,90
https://tuoitre.vn/bao-milton-giam-cap-them-bao-moi-kha-nang-thanh-sieu-bao-20241010081322727.htm,"Bão Milton giảm cấp, thêm bão mới khả năng thành siêu bão","Trưa nay 10-10 (giờ Việt Nam), bão Milton đã giảm cấp, từ cấp 2 sau khi đổ bộ xuống cấp 1, tuy nhiên vẫn còn nguy hiểm.",NGỌC ĐỨC,Thế giới,"NGỌC ĐỨC
và 1 tác giả khác",10/10/2024 08:18 GMT+7,60
https://tuoitre.vn/israel-tang-cuong-hien-dien-quan-su-tai-lebanon-2024101007592787.htm,Israel tăng cường hiện diện quân sự tại Lebanon,"Tình hình xung đột tại Trung Đông tiếp tục nóng lên đáng kể khi Israel có nhiều động thái mở rộng hoạt động quân sự ở Lebanon, cho thấy rõ quyết tâm làm suy yếu lực lượng Hezbollah.",NGỌC ĐỨC,Thế giới,NGỌC ĐỨC,10/10/2024 08:06 GMT+7,48
https://tuoitre.vn/nha-o-hong-kong-chua-thoat-khoi-tinh-trang-giam-thu-nhap-mat-niem-tin-20241009223125513.htm,"Nhà ở Hong Kong chưa thoát khỏi tình trạng 'giảm thu nhập, mất niềm tin'","Một số động thái nới lỏng chính sách hiệu quả, nhưng chưa mang lại sự phục hồi bền vững về niềm tin cho người mua nhà tại Hong Kong.",HOÀNG KỲ ANH,Nhà đất,HOÀNG KỲ ANH,10/10/2024 07:44 GMT+7,23
https://tuoitre.vn/tin-tuc-the-gioi-10-10-bao-milton-giam-cap-sap-vao-florida-thiet-hai-du-bao-rat-lon-20241010064328617.htm,"Tin tức thế giới 10-10: Bão Milton giảm cấp, sắp vào Florida, thiệt hại dự báo rất lớn","Tiền bảo hiểm vì bão Milton có thể lên đến 100 tỉ USD; Ông Biden chỉ trích ""tràng dối trá"" của ông Trump về bão; Hezbollah tuyên bố đẩy lùi quân Israel... là những tin tức thế giới đáng chú ý ngày 10-10.",NGỌC ĐỨC,Thế giới,NGỌC ĐỨC,10/10/2024 06:53 GMT+7,97
https://tuoitre.vn/thu-tuong-pham-minh-chinh-lan-dau-gap-thu-tuong-thai-lan-tai-ngo-quoc-vuong-brunei-20241009231927832.htm,"Thủ tướng Phạm Minh Chính lần đầu gặp Thủ tướng Thái Lan, tái ngộ Quốc vương Brunei","Gặp Thủ tướng Phạm Minh Chính ngày 9-10, cả hai lãnh đạo Thái Lan và Brunei đều khẳng định sẽ thu xếp để sớm thăm Việt Nam.",QUỲNH TRUNG,Thế giới,"QUỲNH TRUNG 
và 1 tác giả khác",10/10/2024 05:19 GMT+7,82
https://tuoitre.vn/singapore-muon-hop-tac-hon-nua-voi-viet-nam-bao-dam-an-ninh-luong-thuc-20241009234851916.htm,Singapore muốn hợp tác hơn nữa với Việt Nam bảo đảm an ninh lương thực,"Đó là bày tỏ của Thủ tướng Singapore Lawrence Wong tại cuộc hội đàm với Thủ tướng Phạm Minh Chính ngày 9-10, khi lần đầu tiên hai bên gặp nhau trực tiếp.",QUỲNH TRUNG,Thế giới,"QUỲNH TRUNG 
và 1 tác giả khác",10/10/2024 05:12 GMT+7,18
https://tuoitre.vn/nganh-bat-dong-san-my-co-the-thiet-hai-hon-47-ti-usd-do-bao-helene-20241009220837892.htm,Ngành bất động sản Mỹ có thể thiệt hại hơn 47 tỉ USD do bão Helene,"Bão Helene, cơn bão cấp 4 đổ bộ ngày 26-9, đã gây lũ lụt trên diện rộng và tàn phá khắp bang Florida, Bắc Carolina, Nam Carolina và Georgia.",THEO TTXVN,Nhà đất,THEO TTXVN,09/10/2024 22:11 GMT+7,0
https://tuoitre.vn/asean-co-the-dan-dat-nganh-cong-nghiep-ban-dan-20241009193420913.htm,ASEAN có thể dẫn dắt ngành công nghiệp bán dẫn,Đây là khẳng định của Hội đồng Tư vấn kinh doanh ASEAN tại cuộc đối thoại với các lãnh đạo ASEAN ngày 9-10 tại Lào. Thủ tướng Phạm Minh Chính tham dự và có thông điệp.,QUỲNH TRUNG,Kinh doanh,"QUỲNH TRUNG 
và 1 tác giả khác",09/10/2024 19:56 GMT+7,37
https://tuoitre.vn/phi-cong-dot-tu-khi-dang-bay-may-bay-phai-ha-canh-khan-cap-20241009180754428.htm,"Phi công đột tử khi đang bay, máy bay phải hạ cánh khẩn cấp","Một phi công của Hãng hàng không quốc gia Thổ Nhĩ Kỳ Turkish Airlines đột tử giữa chuyến bay ngày 9-10, buộc máy bay phải hạ cánh khẩn cấp xuống thành phố New York, Mỹ.",MINH ANH,Thế giới,M.ANH,09/10/2024 18:27 GMT+7,56
https://tuoitre.vn/nobel-hoa-hoc-2024-trao-cho-nghien-cuu-cau-truc-protein-20241009172644807.htm,Nobel Hóa học 2024 trao cho nghiên cứu cấu trúc protein,"Giải Nobel Hóa học 2024 vinh danh 3 nhà khoa học giúp giải mã cấu trúc của protein, công cụ hóa học tài tình của sự sống.",TRẦN PHƯƠNG,Khoa học,TRẦN PHƯƠNG,09/10/2024 17:41 GMT+7,34
https://tuoitre.vn/israel-tang-cuong-hien-dien-quan-su-tai-lebanon-2024101007592787.htm,Israel tăng cường hiện diện quân sự tại Lebanon,"Tình hình xung đột tại Trung Đông tiếp tục nóng lên đáng kể khi Israel có nhiều động thái mở rộng hoạt động quân sự ở Lebanon, cho thấy rõ quyết tâm làm suy yếu lực lượng Hezbollah.",NGỌC ĐỨC,Thế giới,NGỌC ĐỨC,10/10/2024 08:06 GMT+7,59
https://tuoitre.vn/nha-o-hong-kong-chua-thoat-khoi-tinh-trang-giam-thu-nhap-mat-niem-tin-20241009223125513.htm,"Nhà ở Hong Kong chưa thoát khỏi tình trạng 'giảm thu nhập, mất niềm tin'","Một số động thái nới lỏng chính sách hiệu quả, nhưng chưa mang lại sự phục hồi bền vững về niềm tin cho người mua nhà tại Hong Kong.",HOÀNG KỲ ANH,Nhà đất,HOÀNG KỲ ANH,10/10/2024 07:44 GMT+7,49
https://tuoitre.vn/viet-nam-neu-giai-phap-cho-cang-thang-bien-dong-va-khung-hoang-myanmar-20241009171327753.htm,Việt Nam nêu giải pháp cho căng thẳng Biển Đông và khủng hoảng Myanmar,"Ngày 9-10, Thủ tướng Phạm Minh Chính đã cùng lãnh đạo các nước ASEAN và Timor-Leste tham dự phiên họp hẹp, trao đổi về các vấn đề quốc tế và khu vực cùng quan tâm.",QUỲNH TRUNG,Thế giới,"QUỲNH TRUNG 
và 1 tác giả khác",09/10/2024 17:30 GMT+7,79
https://tuoitre.vn/bao-milton-di-chuyen-phuc-tap-dang-ap-sat-florida-20241009164236494.htm,"Bão Milton di chuyển phức tạp, đang áp sát Florida","Bão Milton đang trên đường đổ bộ vào khu vực đô thị Tampa Bay với hơn 3 triệu dân, nhưng đường đi có thể thay đổi trước khi nó đổ bộ.",TRẦN PHƯƠNG,Thế giới,TRẦN PHƯƠNG,09/10/2024 16:56 GMT+7,47
https://tuoitre.vn/thieu-nien-nepal-la-nguoi-tre-nhat-leo-len-cac-ngon-nui-cao-tren-8-000-m-20241009163034671.htm,Thiếu niên Nepal là người trẻ nhất leo lên các ngọn núi cao trên 8.000m,"Vận động viên leo núi Nima Rinji (18 tuổi), người Nepal, trở thành người trẻ nhất chinh phục toàn bộ 14 ngọn núi cao trên 8.000m.",TRIỀU PHƯƠNG,Thế giới,TRIỀU PHƯƠNG,09/10/2024 16:41 GMT+7,99
https://tuoitre.vn/vi-sao-bao-milton-tang-cap-len-manh-nhat-chi-sau-chua-day-24-gio-2024100915482444.htm,Vì sao bão Milton tăng cấp lên mạnh nhất chỉ sau chưa đầy 24 giờ?,"Nhiệt độ đại dương tăng lên do biến đổi khí hậu là nguyên nhân khiến các cơn bão, trong đó có bão Milton và bão Helene, phát triển nhanh hơn và mạnh hơn.",UYÊN PHƯƠNG,Khoa học,UYÊN PHƯƠNG,09/10/2024 16:16 GMT+7,91
https://tuoitre.vn/bong-toi-trong-de-nhat-gia-toc-singapore-co-the-hoa-giai-sau-khi-ba-ly-vy-linh-qua-doi-20241009144004358.htm,Bóng tối trong đệ nhất gia tộc Singapore có thể hóa giải sau khi bà Lý Vỹ Linh qua đời?,"Sau khi em gái qua đời, ông Lý Hiển Long đăng bài chia sẻ đầy cảm động, đề cập đến 'bóng tối' trong gia đình liên quan di chúc của Lý Quang Diệu.",TRẦN PHƯƠNG,Thế giới,TRẦN PHƯƠNG,09/10/2024 15:58 GMT+7,46
https://tuoitre.vn/thu-tuong-chi-dao-ve-cac-du-an-vien-tro-cho-lao-2024100915010691.htm,Thủ tướng chỉ đạo về các dự án viện trợ cho Lào,"Nhân chuyến công tác tại Lào dự Hội nghị cấp cao ASEAN, Thủ tướng Phạm Minh Chính đã có buổi gặp trưởng các cơ quan đại diện Việt Nam tại Lào.",QUỲNH TRUNG,Thế giới,QUỲNH TRUNG,09/10/2024 15:25 GMT+7,12
https://tuoitre.vn/thu-tuong-pham-minh-chinh-tu-cuong-tu-chu-chien-luoc-la-nen-tang-cua-asean-2024100913201985.htm,"Thủ tướng Phạm Minh Chính: Tự cường, tự chủ chiến lược là nền tảng của ASEAN","Thủ tướng Phạm Minh Chính nêu 3 định hướng quan trọng cho tương lai ASEAN trong phiên họp toàn thể Hội nghị cấp cao ASEAN diễn ra tại Vientiane, Lào sáng 9-10.",QUỲNH TRUNG,Thế giới,QUỲNH TRUNG,09/10/2024 13:52 GMT+7,42
https://tuoitre.vn/nhung-hinh-anh-noi-bat-cua-hoi-nghi-cap-cao-asean-tai-lao-20241009112407362.htm,Những hình ảnh nổi bật của Hội nghị cấp cao ASEAN tại Lào,"Sáng 9-10, Thủ tướng Phạm Minh Chính và lãnh đạo các nước ASEAN dự phiên khai mạc Hội nghị cấp cao ASEAN lần thứ 44, 45 và các hội nghị liên quan tại thủ đô Vientiane, Lào.",NGỌC ĐỨC,Thế giới,NGỌC ĐỨC,09/10/2024 12:34 GMT+7,17
https://tuoitre.vn/nhung-tiet-lo-chan-dong-tu-sach-moi-cua-nha-bao-my-bob-woodward-ve-ong-trump-ong-putin-ukraine-2024100910231499.htm,"Những tiết lộ chấn động từ sách mới của nhà báo Mỹ Bob Woodward về ông Trump, ông Putin, Ukraine...",Cuốn sách War (Chiến tranh) của nhà báo Bob Woodward đang gây xôn xao ở giai đoạn nhạy cảm của cuộc bầu cử tổng thống Mỹ.,THANH BÌNH,Thế giới,THANH BÌNH,09/10/2024 12:31 GMT+7,83
https://tuoitre.vn/trieu-tien-bo-nhiem-bo-truong-quoc-phong-moi-20241009104923227.htm,Triều Tiên bổ nhiệm bộ trưởng quốc phòng mới,"Ông No Kwang Chol được bổ nhiệm làm bộ trưởng quốc phòng mới của Triều Tiên, thay thế ông Kang Sun Nam.",MINH KHÔI,Thế giới,MINH KHÔI,09/10/2024 11:37 GMT+7,23
https://tuoitre.vn/nobel-vat-ly-2024-nhung-nguoi-dat-nen-mong-cho-ai-20241009074947139.htm,Nobel Vật lý 2024: Những người đặt nền móng cho AI,"Giải Nobel vật lý năm nay đã được trao cho hai nhà khoa học John J. Hopfield và Geoffrey E. Hinton vì ""những khám phá và phát minh cơ bản khởi nguồn cho sự phát triển của ngành học máy với mạng nơron nhân tạo"".",PGS.TS PHẠM NGỌC ĐIỆP,Khoa học,PGS.TS PHẠM NGỌC ĐIỆP,09/10/2024 10:40 GMT+7,74
https://tuoitre.vn/thu-tuong-viet-nam-lao-campuchia-an-sang-lam-viec-20241009102341973.htm,"Thủ tướng Việt Nam, Lào, Campuchia ăn sáng làm việc","Sáng 9-10, Thủ tướng Việt Nam, Lào, Campuchia có buổi ăn sáng làm việc ở Vientiane. Lãnh đạo ba nước nhất trí tìm giải pháp phát triển các cơ chế hợp tác song phương, ba nước theo hướng hiệu quả, thực chất hơn.",QUỲNH TRUNG,Thế giới,QUỲNH TRUNG,09/10/2024 10:36 GMT+7,66
https://tuoitre.vn/dan-florida-hoi-ha-so-tan-gia-co-nha-cua-truoc-sieu-bao-milton-20241009093755474.htm,"Dân Florida hối hả sơ tán, gia cố nhà cửa trước siêu bão Milton","Tổng thống Mỹ Joe Biden khẩn thiết kêu gọi người dân Florida sơ tán, cảnh báo bão Milton có thể là thảm họa thiên nhiên lớn nhất đổ bộ vào bang này trong một thế kỷ.",MINH KHÔI,Thế giới,MINH KHÔI,09/10/2024 10:24 GMT+7,93
https://tuoitre.vn/iran-da-chuan-bi-san-sang-cho-chien-tranh-20241009092201528.htm,Iran 'đã chuẩn bị sẵn sàng cho chiến tranh',"Ngoại trưởng Iran Abbas Araghchi khẳng định nước này không muốn căng thẳng leo thang ở Trung Đông, nhưng đã chuẩn bị sẵn sàng cho chiến tranh.",THANH BÌNH,Thế giới,THANH BÌNH,09/10/2024 09:46 GMT+7,30
https://tuoitre.vn/diem-sang-asean-giua-bat-on-toan-cau-20241009073450529.htm,Điểm sáng ASEAN giữa bất ổn toàn cầu,"Sáng 8-10, chuyên cơ chở Thủ tướng Phạm Minh Chính và đoàn đại biểu cấp cao Việt Nam đến sân bay quốc tế Wattay của Lào để bắt đầu các hoạt động trong khuôn khổ Hội nghị cấp cao ASEAN lần thứ 44, 45 và các hội nghị liên quan.",QUỲNH TRUNG,Thế giới,QUỲNH TRUNG,09/10/2024 09:08 GMT+7,47
https://tuoitre.vn/sieu-bao-milton-tang-cap-tro-lai-voi-suc-gio-270km-h-nguoi-my-nin-tho-20241009074258276.htm,"Siêu bão Milton tăng cấp trở lại với sức gió 270km/h, người Mỹ 'nín thở'","Siêu bão Milton tăng cường độ trở lại, lên cấp 5 - mức cao nhất trong thang bão tại Mỹ, khi di chuyển vào vùng duyên hải phía Tây bang Florida.",THANH HIỀN,Thế giới,THANH HIỀN,09/10/2024 08:25 GMT+7,45
https://tuoitre.vn/ba-ly-vy-linh-con-gai-ong-ly-quang-dieu-qua-doi-20241009063717435.htm,"Bà Lý Vỹ Linh, con gái ông Lý Quang Diệu, qua đời","Con gái cố Thủ tướng Singapore Lý Quang Diệu, tiến sĩ Lý Vỹ Linh, đã qua đời ngày 9-10, hưởng thọ 69 tuổi.",THANH HIỀN,Thế giới,THANH HIỀN,09/10/2024 06:43 GMT+7,65
https://tuoitre.vn/tin-tuc-the-gioi-9-10-israel-tuyen-bo-da-tieu-diet-2-nguoi-ke-nhiem-thu-linh-hezbollah-20241009045327678.htm,Tin tức thế giới 9-10: Israel tuyên bố đã tiêu diệt 2 người kế nhiệm thủ lĩnh Hezbollah,Israel tiêu diệt người kế nhiệm thủ lĩnh Hezbollah và cả người kế nhiệm của người kế nhiệm; Tổng thống Mỹ kêu gọi 'di tản ngay lập tức' trước bão Milton; Hội nghị hòa bình Ukraine khó diễn ra sớm... là những tin tức thế giới đáng chú ý ngày 9-10.,THANH HIỀN,Thế giới,THANH HIỀN,09/10/2024 06:14 GMT+7,65
https://tuoitre.vn/bao-milton-voi-suc-gio-230-km-h-tien-ve-florida-canh-bao-khong-so-tan-se-chet-202410082143464.htm,"Bão Milton với sức gió 230 km/h tiến về Florida, cảnh báo 'không sơ tán sẽ chết'",Trung tâm Bão quốc gia Mỹ gọi bão Milton là cơn bão 'cực kỳ nguy hiểm' và kêu gọi mọi người chú ý đến lệnh sơ tán.,THANH BÌNH,Thế giới,THANH BÌNH,08/10/2024 22:14 GMT+7,96
https://tuoitre.vn/philippines-de-nghi-viet-nam-tiep-tuc-ho-tro-dam-bao-an-ninh-luong-thuc-20241008213154433.htm,Philippines đề nghị Việt Nam tiếp tục hỗ trợ đảm bảo an ninh lương thực,"Tại cuộc gặp với Thủ tướng Phạm Minh Chính, Tổng thống Philippines đề nghị Việt Nam tiếp tục hỗ trợ bảo đảm an ninh lương thực, cùng triển khai hiệu quả các bản ghi nhớ về hợp tác nông nghiệp và hợp tác thương mại gạo đã ký kết.",THANH HIỀN,Thế giới,THANH HIỀN,08/10/2024 21:58 GMT+7,61
https://tuoitre.vn/israel-noi-hezbollah-la-to-chuc-khong-dau-tiet-lo-so-phan-nguoi-ke-nhiem-20241008205739198.htm,"Israel nói Hezbollah 'là tổ chức không đầu', tiết lộ số phận người kế nhiệm","Bộ trưởng Quốc phòng Israel Yoav Gallant tuyên bố Hezbollah đã bị đánh tơi tả, sau các cuộc tấn công liên tục nhắm vào nhóm này và vụ hạ sát thủ lĩnh Hassan Nasrallah.",THANH BÌNH,Thế giới,THANH BÌNH,08/10/2024 21:40 GMT+7,28
https://tuoitre.vn/thu-tuong-pham-minh-chinh-cac-doanh-nghiep-asean-hay-den-viet-nam-dau-tu-20241008201818987.htm,Thủ tướng Phạm Minh Chính: Các doanh nghiệp ASEAN hãy đến Việt Nam đầu tư,"Chiều 8-10, Thủ tướng Phạm Minh Chính đã dự và phát biểu tại Hội nghị thượng đỉnh về kinh doanh và đầu tư ASEAN (ASEAN BIS) 2024.",QUỲNH TRUNG,Thế giới,QUỲNH TRUNG,08/10/2024 20:40 GMT+7,82
https://tuoitre.vn/trung-quoc-ap-bien-phap-chong-ban-pha-gia-voi-ruou-manh-tu-eu-20241008193730041.htm,Trung Quốc áp biện pháp chống bán phá giá với rượu mạnh từ EU,"Động thái này đánh dấu bước leo thang mới nhất, trong bối cảnh căng thẳng thương mại giữa Trung Quốc và Liên minh châu Âu ngày càng nóng.",THANH BÌNH,Thế giới,THANH BÌNH,08/10/2024 19:47 GMT+7,28
https://tuoitre.vn/tong-bi-thu-chu-tich-nuoc-lao-thanh-cong-trong-nam-asean-2024-co-dong-gop-cua-viet-nam-202410081820256.htm,"Tổng Bí thư, Chủ tịch nước Lào: Thành công trong năm ASEAN 2024 có đóng góp của Việt Nam","Đó là khẳng định của Tổng Bí thư, Chủ tịch nước Lào Thongloun Sisoulith khi gặp Thủ tướng Phạm Minh Chính ngày 8-10 tại Vientiane (Lào).",QUỲNH TRUNG,Thế giới,"QUỲNH TRUNG 
và 1 tác giả khác",08/10/2024 19:04 GMT+7,71
https://tuoitre.vn/thu-tuong-trung-quoc-ly-cuong-se-tham-viet-nam-tu-ngay-12-10-20241008163637362.htm,Thủ tướng Trung Quốc Lý Cường sẽ thăm Việt Nam từ ngày 12-10,"Đây là lần đầu tiên Thủ tướng Trung Quốc Lý Cường thăm Việt Nam, diễn ra gần một năm sau chuyến thăm của Tổng Bí thư, Chủ tịch nước Trung Quốc Tập Cận Bình.",DUY LINH,Thế giới,DUY LINH,08/10/2024 18:48 GMT+7,100
https://tuoitre.vn/lanh-dao-hezbollah-ung-ho-ngung-ban-o-lebanon-2024100817513816.htm,Lãnh đạo Hezbollah ủng hộ ngừng bắn ở Lebanon,"Lần đầu tiên không nhắc đến điều kiện ngừng bắn ở Dải Gaza, Phó thủ lĩnh Hezbollah Naim Qassem cho biết Hezbollah ủng hộ nỗ lực chấm dứt xung đột với Israel ở Lebanon.",NGHI VŨ,Thế giới,NGHI VŨ,08/10/2024 18:13 GMT+7,96
https://tuoitre.vn/chuyen-cong-du-co-nhieu-biet-le-cua-tong-bi-thu-chu-tich-nuoc-to-lam-20241008171525589.htm,"Chuyến công du có nhiều biệt lệ của Tổng Bí thư, Chủ tịch nước Tô Lâm","Mông Cổ, Ireland và Pháp đã dành cho Tổng Bí thư, Chủ tịch nước Tô Lâm sự tiếp đón trọng thị và nhiều biệt lệ, cho thấy sự coi trọng cao độ vị thế của Việt Nam.",DUY LINH,Thế giới,DUY LINH,08/10/2024 17:39 GMT+7,26
https://tuoitre.vn/nobel-vat-ly-2024-ton-vinh-nhung-nguoi-dat-nen-mong-cho-tri-tue-nhan-tao-20241008172500556.htm,Nobel Vật lý 2024 tôn vinh những người đặt nền móng cho trí tuệ nhân tạo,"Giải Nobel Vật lý 2024 được trao cho giáo sư John J. Hopfield và Geoffrey E. Hinton, 'vì những khám phá và phát minh nền tảng cho phép máy học với mạng nơ ron nhân tạo'.",NGỌC ĐỨC,Khoa học,NGỌC ĐỨC,08/10/2024 17:34 GMT+7,18
